date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description,jj_type,cbix1/2,folder_uuid,cell_uuid,cell_line_uuid,disease_uuid,experiment_uuid,gene_uuid,institute_uuid,lab_uuid,organism_uuid,researcher_uuid,seqcompany_uuid,study_uuid,tissue_uuid,treatment_uuid,cell_name,cell_id_uberon,cell_line_name,age,sex,population,biopsy_source,category,sub_category,transformant,morphology,product_format,storage_conditions,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category,disease_name,disease_symbol,disease_id_ncit,experiment_name,experiment_symbol,subtype,experiment_category_uuid,gene_id_hgnc,gene_id_ncbi,gene_name,gene_symbol,institute_name,lab_name,organism_name,latin_name,taxonomy_id_ncbi,researcher_name,institute,lab,seqcompany_name,study_name,tissue_name,tissue_id_bto,tissue_id_uberon,treatment_name,treatment_symbol
2022-02-24,../../mnt/data/research_data/2022-02-24_bis_amplicon_cori_op1,2022-02-24_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,f4699b08-e482-4b42-976e-2ed431afb1a6,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-24,../../mnt/data/research_data/2022-02-24_bis_amplicon_cori_op1,2022-02-24_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,f4699b08-e482-4b42-976e-2ed431afb1a6,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-24,../../mnt/data/research_data/2022-02-24_bis_amplicon_cori_op1,2022-02-24_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,f4699b08-e482-4b42-976e-2ed431afb1a6,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,587774c3-fa9f-45c0-9a93-7594676fdff7,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Optimizing Pain Treatment In New Jersey (OPTIN) Study,Saliva,BTO_0001202,UBERON_0001836,,
2022-02-24,../../mnt/data/research_data/2022-02-24_bis_amplicon_cori_op1,2022-02-24_bis_amplicon_cori_op1,_bis_amplicon_cori_op1,woonbok saliva cori optin goals,Woonbok saliva CORI Optin Goals,bisamp,CBIX,f4699b08-e482-4b42-976e-2ed431afb1a6,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,39beeead-8a45-4763-bdf2-476a180c4d09,c79b1ac6-6d72-4abc-9ade-e017ccf61eb8,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,Genomics of Opioid Addiction Longitudinal Study (GOALS) Study,Saliva,BTO_0001202,UBERON_0001836,,
2019-12-19,../../mnt/data/research_data/2019-12-19_novogene_rrbs46_aging,2019-12-19_novogene_rrbs46_aging,_novogene_rrbs46_aging,woonbok ninds human blood aging controls,Woonbok NINDS human blood aging controls,RRBS,CBIX,f3a17dd0-28a9-4983-86d8-1cb29083f219,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,cb19ef50-293a-4192-9366-6b35a94883fb,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,Novogene,,Blood,BTO_0000089,UBERON_0000178,,
2019-12-19,../../mnt/data/research_data/2019-12-19_novogene_rrbs46_aging,2019-12-19_novogene_rrbs46_aging,_novogene_rrbs46_aging,woonbok ninds human blood aging controls,Woonbok NINDS human blood aging controls,RRBS,CBIX,f3a17dd0-28a9-4983-86d8-1cb29083f219,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,cb19ef50-293a-4192-9366-6b35a94883fb,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,Novogene,,Blood,BTO_0000089,UBERON_0000178,,
2021-12-03,../../mnt/data/research_data/2021-12-03_bis_amplicon_cooper2_96_r2,2021-12-03_bis_amplicon_cooper2_96_r2,_bis_amplicon_cooper2_96_r2,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,e10a7587-2118-4bd8-9a16-73fa400ad54b,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2021-12-03,../../mnt/data/research_data/2021-12-03_bis_amplicon_cooper2_96_r2,2021-12-03_bis_amplicon_cooper2_96_r2,_bis_amplicon_cooper2_96_r2,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,e10a7587-2118-4bd8-9a16-73fa400ad54b,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2022-10-12,../../mnt/data/research_data/2022-10-12_bisamp_bloodsep_micro,2022-10-12_bisamp_bloodsep_micro,_bisamp_bloodsep_micro,woonbok blood separated subpopulations,Woonbok blood separated subpopulations,bisamp,CBIX,9e936ad5-d177-455c-880d-efe97457d581,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2022-10-12,../../mnt/data/research_data/2022-10-12_bisamp_bloodsep_micro,2022-10-12_bisamp_bloodsep_micro,_bisamp_bloodsep_micro,woonbok blood separated subpopulations,Woonbok blood separated subpopulations,bisamp,CBIX,9e936ad5-d177-455c-880d-efe97457d581,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,,,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,09d4a4bf-1e30-4277-8f78-db22a92a4181,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Control: Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,7d02ea2e-3bfa-4848-97f6-00ee95827b81,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Proteolysis Targeting Chimera (PROTAC),PROTAC
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,d18eb91a-1dd3-40fd-8c83-dc4936df1841,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,5-Azacytidine (5-aza),5-aza
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,09d4a4bf-1e30-4277-8f78-db22a92a4181,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Control: Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,7d02ea2e-3bfa-4848-97f6-00ee95827b81,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Proteolysis Targeting Chimera (PROTAC),PROTAC
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,d18eb91a-1dd3-40fd-8c83-dc4936df1841,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,5-Azacytidine (5-aza),5-aza
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,09d4a4bf-1e30-4277-8f78-db22a92a4181,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Control: Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,7d02ea2e-3bfa-4848-97f6-00ee95827b81,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Proteolysis Targeting Chimera (PROTAC),PROTAC
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,c9351771-7494-48d0-a2df-71c46b10f518,,,,d18eb91a-1dd3-40fd-8c83-dc4936df1841,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,5-Azacytidine (5-aza),5-aza
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,09d4a4bf-1e30-4277-8f78-db22a92a4181,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Control: Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,7d02ea2e-3bfa-4848-97f6-00ee95827b81,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Proteolysis Targeting Chimera (PROTAC),PROTAC
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
